,Country,Metric Scope,Metric Name,Value
1028,Czechia,Overall,Helicopters,5.84
1029,DR Congo,Import,Helicopters,0.9142060606060605
1030,DR Congo,Export,Helicopters,0.0
1031,DR Congo,Overall,Helicopters,0.914
1032,Denmark,Import,Helicopters,4.21530303030303
1033,Denmark,Export,Helicopters,0.0
1034,Denmark,Overall,Helicopters,4.215
1035,Djibouti,Import,Helicopters,0.16157575757575757
1036,Djibouti,Export,Helicopters,0.0
1037,Djibouti,Overall,Helicopters,0.16199999999999998
1038,Dominican Republic,Import,Helicopters,0.8275545454545455
1039,Dominican Republic,Export,Helicopters,0.0
1040,Dominican Republic,Overall,Helicopters,0.828
1041,Ecuador,Import,Helicopters,1.9609303030303034
1042,Ecuador,Export,Helicopters,0.0
1043,Ecuador,Overall,Helicopters,1.9609999999999999
1044,Egypt,Import,Helicopters,38.55862121212121
1045,Egypt,Export,Helicopters,0.011597944699507538
1046,Egypt,Overall,Helicopters,38.57
1047,El Salvador,Import,Helicopters,0.5824545454545453
1048,El Salvador,Export,Helicopters,0.0
1049,El Salvador,Overall,Helicopters,0.582
1050,Equatorial Guinea,Import,Helicopters,0.654121212121212
1051,Equatorial Guinea,Export,Helicopters,0.0
1052,Equatorial Guinea,Overall,Helicopters,0.654
1053,Eritrea,Import,Helicopters,0.6384848484848484
1054,Eritrea,Export,Helicopters,0.0
1055,Eritrea,Overall,Helicopters,0.638
1056,Estonia,Import,Helicopters,0.013030303030303031
1057,Estonia,Export,Helicopters,0.0
1058,Estonia,Overall,Helicopters,0.013
1059,Ethiopia,Import,Helicopters,2.6190909090909087
1060,Ethiopia,Export,Helicopters,0.0
1061,Ethiopia,Overall,Helicopters,2.619
1062,Finland,Import,Helicopters,1.8351878787878788
1063,Finland,Export,Helicopters,0.007731963133005026
1064,Finland,Overall,Helicopters,1.8429999999999997
1065,France,Import,Helicopters,0.10163636363636364
1066,France,Export,Helicopters,8.334879066557619
1067,France,Overall,Helicopters,8.437
1068,Gabon,Import,Helicopters,0.07687878787878788
1069,Gabon,Export,Helicopters,0.0
1070,Gabon,Overall,Helicopters,0.077
1071,Georgia,Import,Helicopters,0.5054454545454546
1072,Georgia,Export,Helicopters,0.0
1073,Georgia,Overall,Helicopters,0.505
1074,Germany,Import,Helicopters,16.994772727272725
1075,Germany,Export,Helicopters,4.301645472534292
1076,Germany,Overall,Helicopters,21.296
1077,Ghana,Import,Helicopters,0.9251515151515152
1078,Ghana,Export,Helicopters,0.0
1079,Ghana,Overall,Helicopters,0.9249999999999999
1080,Greece,Import,Helicopters,15.111893939393939
1081,Greece,Export,Helicopters,0.003382733870689699
1082,Greece,Overall,Helicopters,15.115
1083,Guatemala,Import,Helicopters,0.185030303030303
1084,Guatemala,Export,Helicopters,0.0
1085,Guatemala,Overall,Helicopters,0.185
1086,Guinea,Import,Helicopters,0.2914878787878788
1087,Guinea,Export,Helicopters,0.0
1088,Guinea,Overall,Helicopters,0.291
1089,Guyana,Import,Helicopters,0.13395151515151515
1090,Guyana,Export,Helicopters,0.0
1091,Guyana,Overall,Helicopters,0.134
1092,Honduras,Import,Helicopters,0.4009424242424242
1093,Honduras,Export,Helicopters,0.0
1094,Honduras,Overall,Helicopters,0.40099999999999997
1095,Hungary,Import,Helicopters,2.671212121212121
1096,Hungary,Export,Helicopters,0.10438150229556784
1097,Hungary,Overall,Helicopters,2.776
1098,India,Import,Helicopters,39.92615151515152
1099,India,Export,Helicopters,0.15241632325936158
1100,India,Overall,Helicopters,40.079
1101,Indonesia,Import,Helicopters,12.028012121212123
1102,Indonesia,Export,Helicopters,0.0
1103,Indonesia,Overall,Helicopters,12.028
1104,Iran,Import,Helicopters,4.440075757575757
1105,Iran,Export,Helicopters,0.0
1106,Iran,Overall,Helicopters,4.44
1107,Iraq,Import,Helicopters,15.205842424242425
1108,Iraq,Export,Helicopters,0.0
1109,Iraq,Overall,Helicopters,15.206
1110,Ireland,Import,Helicopters,0.5277272727272727
1111,Ireland,Export,Helicopters,0.010180418125123285
1112,Ireland,Overall,Helicopters,0.538
1113,Israel,Import,Helicopters,13.989984848484848
1114,Israel,Export,Helicopters,0.13300587414421355
1115,Israel,Overall,Helicopters,14.123
1116,Italy,Import,Helicopters,4.16969696969697
1117,Italy,Export,Helicopters,8.910153231909721
1118,Italy,Overall,Helicopters,13.08
1119,Jamaica,Import,Helicopters,0.7278727272727272
1120,Jamaica,Export,Helicopters,0.0
1121,Jamaica,Overall,Helicopters,0.728
1122,Japan,Import,Helicopters,39.6675
1123,Japan,Export,Helicopters,0.0
1124,Japan,Overall,Helicopters,39.668
1125,Jordan,Import,Helicopters,7.66911515151515
1126,Jordan,Export,Helicopters,0.11786411300874534
1127,Jordan,Overall,Helicopters,7.786999999999999
1128,Kazakhstan,Import,Helicopters,7.471575757575757
1129,Kazakhstan,Export,Helicopters,0.024758390282143175
1130,Kazakhstan,Overall,Helicopters,7.4959999999999996
1131,Kenya,Import,Helicopters,1.6401242424242422
1132,Kenya,Export,Helicopters,0.0
1133,Kenya,Overall,Helicopters,1.6400000000000001
1134,Kuwait,Import,Helicopters,11.134393939393938
1135,Kuwait,Export,Helicopters,0.0
1136,Kuwait,Overall,Helicopters,11.134
1137,Kyrgyzstan,Import,Helicopters,0.5781545454545454
1138,Kyrgyzstan,Export,Helicopters,0.023195889399015075
1139,Kyrgyzstan,Overall,Helicopters,0.601
1140,LTTE (Sri Lanka)*,Import,Helicopters,0.0013030303030303033
1141,LTTE (Sri Lanka)*,Export,Helicopters,0.0
1142,LTTE (Sri Lanka)*,Overall,Helicopters,0.001
1143,Laos,Import,Helicopters,1.29
1144,Laos,Export,Helicopters,0.0
1145,Laos,Overall,Helicopters,1.29
1146,Latvia,Import,Helicopters,0.6863060606060606
1147,Latvia,Export,Helicopters,0.020103104145813067
1148,Latvia,Overall,Helicopters,0.7060000000000001
1149,Lebanon,Import,Helicopters,1.298860606060606
1150,Lebanon,Export,Helicopters,0.0
1151,Lebanon,Overall,Helicopters,1.299
1152,Lesotho,Import,Helicopters,0.14724242424242423
1153,Lesotho,Export,Helicopters,0.0
1154,Lesotho,Overall,Helicopters,0.147
1155,Liberia,Import,Helicopters,0.12483030303030304
1156,Liberia,Export,Helicopters,0.0
1157,Liberia,Overall,Helicopters,0.125
1158,Libya,Import,Helicopters,0.5772424242424242
1159,Libya,Export,Helicopters,0.10534799768719347
1160,Libya,Overall,Helicopters,0.683
1161,Libya HoR*,Import,Helicopters,0.2814545454545455
1162,Libya HoR*,Export,Helicopters,0.0
1163,Libya HoR*,Overall,Helicopters,0.281
1164,Lithuania,Import,Helicopters,0.6274090909090909
1165,Lithuania,Export,Helicopters,0.014014183178571605
1166,Lithuania,Overall,Helicopters,0.641
1167,Luxembourg,Import,Helicopters,0.0846969696969697
1168,Luxembourg,Export,Helicopters,0.0
1169,Luxembourg,Overall,Helicopters,0.08499999999999999
1170,Madagascar,Import,Helicopters,0.014072727272727275
1171,Madagascar,Export,Helicopters,0.0
1172,Madagascar,Overall,Helicopters,0.013999999999999999
1173,Malawi,Import,Helicopters,0.012509090909090909
1174,Malawi,Export,Helicopters,0.0
1175,Malawi,Overall,Helicopters,0.013
1176,Malaysia,Import,Helicopters,3.750772727272728
1177,Malaysia,Export,Helicopters,0.0020940733485221943
1178,Malaysia,Overall,Helicopters,3.753
1179,Maldives,Import,Helicopters,0.16418181818181818
1180,Maldives,Export,Helicopters,0.0
1181,Maldives,Overall,Helicopters,0.164
1182,Mali,Import,Helicopters,1.7056666666666669
1183,Mali,Export,Helicopters,0.0
1184,Mali,Overall,Helicopters,1.706
1185,Malta,Import,Helicopters,0.2439272727272727
1186,Malta,Export,Helicopters,0.0
1187,Malta,Overall,Helicopters,0.244
1188,Mauritania,Import,Helicopters,0.15636363636363637
1189,Mauritania,Export,Helicopters,0.0
1190,Mauritania,Overall,Helicopters,0.156
1191,Mauritius,Import,Helicopters,0.04039393939393939
1192,Mauritius,Export,Helicopters,0.0
1193,Mauritius,Overall,Helicopters,0.04
1194,Mexico,Import,Helicopters,14.80750606060606
1195,Mexico,Export,Helicopters,0.0014497430874384422
1196,Mexico,Overall,Helicopters,14.809
1197,Moldova,Import,Helicopters,0.0
1198,Moldova,Export,Helicopters,0.026417540704433834
1199,Moldova,Overall,Helicopters,0.026
1200,Mongolia,Import,Helicopters,0.22281818181818183
1201,Mongolia,Export,Helicopters,0.0
1202,Mongolia,Overall,Helicopters,0.22300000000000003
1203,Montenegro,Import,Helicopters,0.21890909090909091
1204,Montenegro,Export,Helicopters,0.0
1205,Montenegro,Overall,Helicopters,0.219
1206,Morocco,Import,Helicopters,6.028339393939394
1207,Morocco,Export,Helicopters,0.0
1208,Morocco,Overall,Helicopters,6.0280000000000005
1209,Mozambique,Import,Helicopters,0.3360515151515151
1210,Mozambique,Export,Helicopters,0.0
1211,Mozambique,Overall,Helicopters,0.336
1212,Myanmar,Import,Helicopters,1.8681545454545454
1213,Myanmar,Export,Helicopters,0.0
1214,Myanmar,Overall,Helicopters,1.8679999999999999
1215,Namibia,Import,Helicopters,0.4071969696969697
1216,Namibia,Export,Helicopters,0.0
1217,Namibia,Overall,Helicopters,0.407
1218,Nepal,Import,Helicopters,1.1146121212121212
1219,Nepal,Export,Helicopters,0.0
1220,Nepal,Overall,Helicopters,1.115
1221,Netherlands,Import,Helicopters,16.52437878787879
1222,Netherlands,Export,Helicopters,0.0155927923182268
1223,Netherlands,Overall,Helicopters,16.54
1224,New Zealand,Import,Helicopters,3.8498030303030304
1225,New Zealand,Export,Helicopters,0.04832476958128141
1226,New Zealand,Overall,Helicopters,3.898
1227,Nicaragua,Import,Helicopters,0.18893939393939393
1228,Nicaragua,Export,Helicopters,0.0
1229,Nicaragua,Overall,Helicopters,0.189
1230,Niger,Import,Helicopters,0.4847272727272727
1231,Niger,Export,Helicopters,0.0
1232,Niger,Overall,Helicopters,0.485
1233,Nigeria,Import,Helicopters,8.258736363636363
1234,Nigeria,Export,Helicopters,0.0
1235,Nigeria,Overall,Helicopters,8.259
1236,North Macedonia,Import,Helicopters,1.3371696969696967
1237,North Macedonia,Export,Helicopters,0.0
1238,North Macedonia,Overall,Helicopters,1.337
1239,Northern Alliance (Afghanistan)*,Import,Helicopters,0.37787878787878787
1240,Northern Alliance (Afghanistan)*,Export,Helicopters,0.0
1241,Northern Alliance (Afghanistan)*,Overall,Helicopters,0.378
1242,Norway,Import,Helicopters,2.996969696969697
1243,Norway,Export,Helicopters,0.006056704454187269
1244,Norway,Overall,Helicopters,3.003
1245,Oman,Import,Helicopters,3.0256363636363637
1246,Oman,Export,Helicopters,0.0
1247,Oman,Overall,Helicopters,3.026
1248,Pakistan,Import,Helicopters,11.339751515151516
1249,Pakistan,Export,Helicopters,0.0
1250,Pakistan,Overall,Helicopters,11.34
1251,Palestine,Import,Helicopters,0.20822424242424245
1252,Palestine,Export,Helicopters,0.0
1253,Palestine,Overall,Helicopters,0.208
1254,Panama,Import,Helicopters,0.0
1255,Panama,Export,Helicopters,0.0014497430874384422
1256,Panama,Overall,Helicopters,0.001
1257,Paraguay,Import,Helicopters,0.1776030303030303
1258,Paraguay,Export,Helicopters,0.0
1259,Paraguay,Overall,Helicopters,0.178
1260,Peru,Import,Helicopters,5.585048484848485
1261,Peru,Export,Helicopters,0.0
1262,Peru,Overall,Helicopters,5.585
1263,Philippines,Import,Helicopters,8.371318181818182
1264,Philippines,Export,Helicopters,0.0
1265,Philippines,Overall,Helicopters,8.371
1266,Poland,Import,Helicopters,31.37501515151515
1267,Poland,Export,Helicopters,0.1536727672684749
1268,Poland,Overall,Helicopters,31.529
1269,Portugal,Import,Helicopters,2.159772727272727
1270,Portugal,Export,Helicopters,0.027545118661330404
1271,Portugal,Overall,Helicopters,2.1870000000000003
1272,Qatar,Import,Helicopters,10.299151515151515
1273,Qatar,Export,Helicopters,0.017396917049261308
1274,Qatar,Overall,Helicopters,10.317
1275,Romania,Import,Helicopters,0.23454545454545456
1276,Romania,Export,Helicopters,0.10244851151231658
1277,Romania,Overall,Helicopters,0.337
1278,Russia,Import,Helicopters,0.06906060606060607
1279,Russia,Export,Helicopters,26.241992924801572
1280,Russia,Overall,Helicopters,26.311
1281,Rwanda,Import,Helicopters,1.7213030303030303
1282,Rwanda,Export,Helicopters,0.0
1283,Rwanda,Overall,Helicopters,1.7209999999999999
1284,Saudi Arabia,Import,Helicopters,43.0
1285,Saudi Arabia,Export,Helicopters,0.010760315360098659
1286,Saudi Arabia,Overall,Helicopters,43.010999999999996
1287,Senegal,Import,Helicopters,0.6129454545454545
1288,Senegal,Export,Helicopters,0.0
1289,Senegal,Overall,Helicopters,0.613
1290,Serbia,Import,Helicopters,3.3031818181818178
1291,Serbia,Export,Helicopters,0.0
1292,Serbia,Overall,Helicopters,3.3029999999999995
1293,Sierra Leone,Import,Helicopters,0.2527878787878788
1294,Sierra Leone,Export,Helicopters,0.0
1295,Sierra Leone,Overall,Helicopters,0.253
1296,Singapore,Import,Helicopters,14.437575757575758
1297,Singapore,Export,Helicopters,0.014626296926601175
1298,Singapore,Overall,Helicopters,14.452000000000002
1299,Slovakia,Import,Helicopters,1.2281060606060605
1300,Slovakia,Export,Helicopters,0.06079256013325201
1301,Slovakia,Overall,Helicopters,1.2890000000000001
1302,Slovenia,Import,Helicopters,0.8469696969696969
1303,Slovenia,Export,Helicopters,0.0
1304,Slovenia,Overall,Helicopters,0.847
1305,Somalia,Import,Helicopters,0.05681212121212122
1306,Somalia,Export,Helicopters,0.0
1307,Somalia,Overall,Helicopters,0.056999999999999995
1308,South Africa,Import,Helicopters,1.3225757575757577
1309,South Africa,Export,Helicopters,0.03253867818472949
1310,South Africa,Overall,Helicopters,1.355
1311,South Korea,Import,Helicopters,21.652454545454543
1312,South Korea,Export,Helicopters,0.007313148463300587
1313,South Korea,Overall,Helicopters,21.66
1314,South Sudan,Import,Helicopters,1.1316818181818182
1315,South Sudan,Export,Helicopters,0.0
1316,South Sudan,Overall,Helicopters,1.1320000000000001
1317,Spain,Import,Helicopters,20.191236363636364
1318,Spain,Export,Helicopters,0.055122453835714985
1319,Spain,Overall,Helicopters,20.246
1320,Sri Lanka,Import,Helicopters,1.693809090909091
1321,Sri Lanka,Export,Helicopters,0.0
1322,Sri Lanka,Overall,Helicopters,1.694
1323,Sudan,Import,Helicopters,7.882421212121213
1324,Sudan,Export,Helicopters,0.017396917049261308
1325,Sudan,Overall,Helicopters,7.9
1326,Suriname,Import,Helicopters,0.03518181818181819
1327,Suriname,Export,Helicopters,0.0
1328,Suriname,Overall,Helicopters,0.034999999999999996
1329,Sweden,Import,Helicopters,4.264166666666667
1330,Sweden,Export,Helicopters,0.0009020623655172532
1331,Sweden,Overall,Helicopters,4.265
1332,Switzerland,Import,Helicopters,1.6613636363636362
1333,Switzerland,Export,Helicopters,0.000579897234975377
1334,Switzerland,Overall,Helicopters,1.662
1335,Syria,Import,Helicopters,0.18763636363636366
1336,Syria,Export,Helicopters,0.0
1337,Syria,Overall,Helicopters,0.188
1338,Taiwan,Import,Helicopters,19.346742424242425
1339,Taiwan,Export,Helicopters,0.04561858248472966
1340,Taiwan,Overall,Helicopters,19.392
1341,Tajikistan,Import,Helicopters,0.3153333333333333
1342,Tajikistan,Export,Helicopters,0.0
1343,Tajikistan,Overall,Helicopters,0.315
1344,Tanzania,Import,Helicopters,0.9407878787878788
1345,Tanzania,Export,Helicopters,0.0
1346,Tanzania,Overall,Helicopters,0.941
1347,Thailand,Import,Helicopters,8.416012121212121
1348,Thailand,Export,Helicopters,0.0
1349,Thailand,Overall,Helicopters,8.416
1350,Togo,Import,Helicopters,0.718751515151515
1351,Togo,Export,Helicopters,0.0
1352,Togo,Overall,Helicopters,0.719
1353,Trinidad and Tobago,Import,Helicopters,0.31272727272727274
1354,Trinidad and Tobago,Export,Helicopters,0.0
1355,Trinidad and Tobago,Overall,Helicopters,0.313
1356,Tunisia,Import,Helicopters,1.8397484848484846
1357,Tunisia,Export,Helicopters,0.0
1358,Tunisia,Overall,Helicopters,1.8399999999999999
1359,Turkiye,Import,Helicopters,38.14008787878788
1360,Turkiye,Export,Helicopters,0.20634676611207162
1361,Turkiye,Overall,Helicopters,38.346000000000004
1362,Turkmenistan,Import,Helicopters,0.9056060606060605
1363,Turkmenistan,Export,Helicopters,0.0
1364,Turkmenistan,Overall,Helicopters,0.906
1365,UAE,Import,Helicopters,27.39230303030303
1366,UAE,Export,Helicopters,0.12351811104975531
1367,UAE,Overall,Helicopters,27.516000000000002
1368,Uganda,Import,Helicopters,2.121072727272727
1369,Uganda,Export,Helicopters,0.0
1370,Uganda,Overall,Helicopters,2.121
1371,Ukraine,Import,Helicopters,3.5445030303030296
1372,Ukraine,Export,Helicopters,0.9795108628995199
1373,Ukraine,Overall,Helicopters,4.524
1374,United Kingdom,Import,Helicopters,28.1949696969697
1375,United Kingdom,Export,Helicopters,2.0245501133512573
1376,United Kingdom,Overall,Helicopters,30.220000000000002
1377,United Nations**,Import,Helicopters,0.29187878787878785
1378,United Nations**,Export,Helicopters,0.0
1379,United Nations**,Overall,Helicopters,0.292
1380,United States,Import,Helicopters,33.104787878787874
1381,United States,Export,Helicopters,56.99999999999999
1382,United States,Overall,Helicopters,90.105
1383,Uruguay,Import,Helicopters,0.5647333333333333
1384,Uruguay,Export,Helicopters,0.0
1385,Uruguay,Overall,Helicopters,0.565
1386,Uzbekistan,Import,Helicopters,3.403515151515152
1387,Uzbekistan,Export,Helicopters,0.005798972349753769
1388,Uzbekistan,Overall,Helicopters,3.4090000000000003
1389,Venezuela,Import,Helicopters,7.493727272727273
1390,Venezuela,Export,Helicopters,0.01517397764852236
1391,Venezuela,Overall,Helicopters,7.509
1392,Viet Nam,Import,Helicopters,0.5863636363636363
1393,Viet Nam,Export,Helicopters,0.0
1394,Viet Nam,Overall,Helicopters,0.586
1395,Yemen,Import,Helicopters,0.16157575757575757
1396,Yemen,Export,Helicopters,0.0
1397,Yemen,Overall,Helicopters,0.16199999999999998
1398,Zambia,Import,Helicopters,0.9536878787878786
1399,Zambia,Export,Helicopters,0.0
1400,Zambia,Overall,Helicopters,0.954
1401,Zimbabwe,Import,Helicopters,0.2814545454545455
1402,Zimbabwe,Export,Helicopters,0.0
1403,Zimbabwe,Overall,Helicopters,0.281
1404,eSwatini,Import,Helicopters,0.04143636363636364
1405,eSwatini,Export,Helicopters,0.0
1406,eSwatini,Overall,Helicopters,0.041
1407,unknown recipient(s),Import,Helicopters,0.05472727272727273
1408,unknown recipient(s),Export,Helicopters,0.0
1409,unknown recipient(s),Overall,Helicopters,0.055
1410,unknown supplier(s),Import,Helicopters,0.0
1411,unknown supplier(s),Export,Helicopters,0.3515949152168764
1412,unknown supplier(s),Overall,Helicopters,0.35200000000000004
1413,Afghanistan,Import,Ground Vehicles/Artillery,11.461491658319725
1414,Afghanistan,Export,Ground Vehicles/Artillery,0.0
1415,Afghanistan,Overall,Ground Vehicles/Artillery,11.461
1416,African Union**,Import,Ground Vehicles/Artillery,0.18421055149130433
1417,African Union**,Export,Ground Vehicles/Artillery,0.0
1418,African Union**,Overall,Ground Vehicles/Artillery,0.184
1419,Albania,Import,Ground Vehicles/Artillery,0.045085923277014196
1420,Albania,Export,Ground Vehicles/Artillery,0.0026614247493825026
1421,Albania,Overall,Ground Vehicles/Artillery,0.048
1422,Algeria,Import,Ground Vehicles/Artillery,16.32616405161041
1423,Algeria,Export,Ground Vehicles/Artillery,0.0006653561873456256
1424,Algeria,Overall,Ground Vehicles/Artillery,16.326999999999998
1425,Angola,Import,Ground Vehicles/Artillery,1.7799889600332155
1426,Angola,Export,Ground Vehicles/Artillery,0.003814708807448253
1427,Angola,Overall,Ground Vehicles/Artillery,1.7840000000000003
1428,Argentina,Import,Ground Vehicles/Artillery,0.0835899599442453
1429,Argentina,Export,Ground Vehicles/Artillery,0.007585060535740132
1430,Argentina,Overall,Ground Vehicles/Artillery,0.091
1431,Armenia,Import,Ground Vehicles/Artillery,0.34908681106637085
1432,Armenia,Export,Ground Vehicles/Artillery,0.0
1433,Armenia,Overall,Ground Vehicles/Artillery,0.349
1434,Australia,Import,Ground Vehicles/Artillery,7.309390764120681
1435,Australia,Export,Ground Vehicles/Artillery,0.39885885577412433
1436,Australia,Overall,Ground Vehicles/Artillery,7.707999999999999
1437,Austria,Import,Ground Vehicles/Artillery,1.2210222396973864
1438,Austria,Export,Ground Vehicles/Artillery,1.0541238076116746
1439,Austria,Overall,Ground Vehicles/Artillery,2.275
1440,Azerbaijan,Import,Ground Vehicles/Artillery,5.945377037825757
1441,Azerbaijan,Export,Ground Vehicles/Artillery,0.0
1442,Azerbaijan,Overall,Ground Vehicles/Artillery,5.945
1443,Bahamas,Import,Ground Vehicles/Artillery,0.0011518301567120415
1444,Bahamas,Export,Ground Vehicles/Artillery,0.0
1445,Bahamas,Overall,Ground Vehicles/Artillery,0.001
1446,Bahrain,Import,Ground Vehicles/Artillery,0.812287081229856
1447,Bahrain,Export,Ground Vehicles/Artillery,0.0
1448,Bahrain,Overall,Ground Vehicles/Artillery,0.812
1449,Bangladesh,Import,Ground Vehicles/Artillery,5.567124241719785
1450,Bangladesh,Export,Ground Vehicles/Artillery,0.0
1451,Bangladesh,Overall,Ground Vehicles/Artillery,5.567
1452,Belarus,Import,Ground Vehicles/Artillery,0.8725113437093713
1453,Belarus,Export,Ground Vehicles/Artillery,2.290155996843643
1454,Belarus,Overall,Ground Vehicles/Artillery,3.163
1455,Belgium,Import,Ground Vehicles/Artillery,1.4844622512539545
1456,Belgium,Export,Ground Vehicles/Artillery,1.7826222971364003
1457,Belgium,Overall,Ground Vehicles/Artillery,3.267
1458,Benin,Import,Ground Vehicles/Artillery,0.041877253554744934
1459,Benin,Export,Ground Vehicles/Artillery,0.0
1460,Benin,Overall,Ground Vehicles/Artillery,0.042
1461,Bhutan,Import,Ground Vehicles/Artillery,0.014027645837100217
1462,Bhutan,Export,Ground Vehicles/Artillery,0.0
1463,Bhutan,Overall,Ground Vehicles/Artillery,0.013999999999999999
1464,Bolivia,Import,Ground Vehicles/Artillery,0.0327448858836709
1465,Bolivia,Export,Ground Vehicles/Artillery,0.0
1466,Bolivia,Overall,Ground Vehicles/Artillery,0.033
1467,Bosnia-Herzegovina,Import,Ground Vehicles/Artillery,0.6080429123700245
1468,Bosnia-Herzegovina,Export,Ground Vehicles/Artillery,0.0595272002278553
1469,Bosnia-Herzegovina,Overall,Ground Vehicles/Artillery,0.668
1470,Botswana,Import,Ground Vehicles/Artillery,0.404127837840682
1471,Botswana,Export,Ground Vehicles/Artillery,0.0
1472,Botswana,Overall,Ground Vehicles/Artillery,0.404
1473,Brazil,Import,Ground Vehicles/Artillery,5.212977605322144
1474,Brazil,Export,Ground Vehicles/Artillery,0.29909978475143695
1475,Brazil,Overall,Ground Vehicles/Artillery,5.5120000000000005
1476,Brunei,Import,Ground Vehicles/Artillery,0.06458476235849661
1477,Brunei,Export,Ground Vehicles/Artillery,0.0
1478,Brunei,Overall,Ground Vehicles/Artillery,0.065
1479,Bulgaria,Import,Ground Vehicles/Artillery,0.4482264781262286
1480,Bulgaria,Export,Ground Vehicles/Artillery,1.4163658945422115
1481,Bulgaria,Overall,Ground Vehicles/Artillery,1.865
1482,Burkina Faso,Import,Ground Vehicles/Artillery,0.20732942820816747
1483,Burkina Faso,Export,Ground Vehicles/Artillery,0.0
1484,Burkina Faso,Overall,Ground Vehicles/Artillery,0.207
1485,Burundi,Import,Ground Vehicles/Artillery,0.06808138961994388
1486,Burundi,Export,Ground Vehicles/Artillery,0.0
1487,Burundi,Overall,Ground Vehicles/Artillery,0.068
1488,Cambodia,Import,Ground Vehicles/Artillery,0.6460121707502107
1489,Cambodia,Export,Ground Vehicles/Artillery,0.0028832101451643777
1490,Cambodia,Overall,Ground Vehicles/Artillery,0.649
1491,Cameroon,Import,Ground Vehicles/Artillery,0.44148004435120103
1492,Cameroon,Export,Ground Vehicles/Artillery,0.0
1493,Cameroon,Overall,Ground Vehicles/Artillery,0.441
1494,Canada,Import,Ground Vehicles/Artillery,5.576009788642993
1495,Canada,Export,Ground Vehicles/Artillery,6.09417474821521
1496,Canada,Overall,Ground Vehicles/Artillery,11.67
1497,Central African Republic,Import,Ground Vehicles/Artillery,0.010777839323519818
1498,Central African Republic,Export,Ground Vehicles/Artillery,0.0
1499,Central African Republic,Overall,Ground Vehicles/Artillery,0.011000000000000001
1500,Chad,Import,Ground Vehicles/Artillery,1.0438460795202875
1501,Chad,Export,Ground Vehicles/Artillery,0.0
1502,Chad,Overall,Ground Vehicles/Artillery,1.044
1503,Chile,Import,Ground Vehicles/Artillery,4.267818688157292
1504,Chile,Export,Ground Vehicles/Artillery,0.0
1505,Chile,Overall,Ground Vehicles/Artillery,4.268000000000001
1506,China,Import,Ground Vehicles/Artillery,1.3406480288301938
1507,China,Export,Ground Vehicles/Artillery,20.84148414117691
1508,China,Overall,Ground Vehicles/Artillery,22.182
1509,Colombia,Import,Ground Vehicles/Artillery,0.7363897012607947
1510,Colombia,Export,Ground Vehicles/Artillery,0.0003548566332510003
1511,Colombia,Overall,Ground Vehicles/Artillery,0.737
1512,Congo,Import,Ground Vehicles/Artillery,0.14657038744160727
1513,Congo,Export,Ground Vehicles/Artillery,0.0
1514,Congo,Overall,Ground Vehicles/Artillery,0.147
1515,Costa Rica,Import,Ground Vehicles/Artillery,0.000740462243600598
1516,Costa Rica,Export,Ground Vehicles/Artillery,0.0
1517,Costa Rica,Overall,Ground Vehicles/Artillery,0.001
1518,Cote d'Ivoire,Import,Ground Vehicles/Artillery,0.18523897127408295
1519,Cote d'Ivoire,Export,Ground Vehicles/Artillery,0.0
1520,Cote d'Ivoire,Overall,Ground Vehicles/Artillery,0.185
1521,Croatia,Import,Ground Vehicles/Artillery,0.7758810209194934
1522,Croatia,Export,Ground Vehicles/Artillery,0.0314491691218699
1523,Croatia,Overall,Ground Vehicles/Artillery,0.807
1524,Cyprus,Import,Ground Vehicles/Artillery,1.2548366821551467
1525,Cyprus,Export,Ground Vehicles/Artillery,0.0
1526,Cyprus,Overall,Ground Vehicles/Artillery,1.2550000000000001
1527,Czechia,Import,Ground Vehicles/Artillery,0.783162232981566
1528,Czechia,Export,Ground Vehicles/Artillery,1.6595757595566158
1529,Czechia,Overall,Ground Vehicles/Artillery,2.443
1530,DR Congo,Import,Ground Vehicles/Artillery,0.9554431149926385
1531,DR Congo,Export,Ground Vehicles/Artillery,0.0
1532,DR Congo,Overall,Ground Vehicles/Artillery,0.955
1533,Darfur rebels (Sudan)*,Import,Ground Vehicles/Artillery,0.0036200376353807025
1534,Darfur rebels (Sudan)*,Export,Ground Vehicles/Artillery,0.0
1535,Darfur rebels (Sudan)*,Overall,Ground Vehicles/Artillery,0.004
1536,Denmark,Import,Ground Vehicles/Artillery,2.4623249175111668
1537,Denmark,Export,Ground Vehicles/Artillery,0.05810777369485131
1538,Denmark,Overall,Ground Vehicles/Artillery,2.52
1539,Djibouti,Import,Ground Vehicles/Artillery,0.1282233785168369
1540,Djibouti,Export,Ground Vehicles/Artillery,0.0
1541,Djibouti,Overall,Ground Vehicles/Artillery,0.128
1542,Dominican Republic,Import,Ground Vehicles/Artillery,0.013821961880544497
1543,Dominican Republic,Export,Ground Vehicles/Artillery,0.0
1544,Dominican Republic,Overall,Ground Vehicles/Artillery,0.013999999999999999
1545,Ecuador,Import,Ground Vehicles/Artillery,0.27664492156744563
1546,Ecuador,Export,Ground Vehicles/Artillery,0.0
1547,Ecuador,Overall,Ground Vehicles/Artillery,0.27699999999999997
1548,Egypt,Import,Ground Vehicles/Artillery,19.153783675964537
1549,Egypt,Export,Ground Vehicles/Artillery,0.04435707915637504
1550,Egypt,Overall,Ground Vehicles/Artillery,19.198
